-0.015 0
0.015 5.85416e-06
0.045 6.48584e-06
0.075 7.13306e-06
0.105 7.81017e-06
0.135 8.53878e-06
0.165 9.33116e-06
0.195 1.01923e-05
0.225 1.11238e-05
0.255 1.21271e-05
0.285 1.32047e-05
0.315 1.43607e-05
0.345 1.56001e-05
0.375 1.69285e-05
0.405 1.83513e-05
0.435 1.98736e-05
0.465 2.15006e-05
0.495 2.32376e-05
0.525 2.509e-05
0.555 2.70633e-05
0.585 2.91634e-05
0.615 3.13962e-05
0.645 3.37676e-05
0.675 3.62836e-05
0.705 3.89503e-05
0.735 4.17738e-05
0.765 4.47601e-05
0.795 4.79153e-05
0.825 5.12455e-05
0.855 5.47567e-05
0.885 5.84548e-05
0.915 6.23457e-05
0.945 6.64351e-05
0.975 7.07285e-05
1.005 7.52312e-05
1.035 7.99485e-05
1.065 8.48851e-05
1.095 9.00457e-05
1.125 9.54346e-05
1.155 0.000101056
1.185 0.000106913
1.215 0.000113009
1.245 0.000119346
1.275 0.000125928
1.305 0.000132755
1.335 0.000139829
1.365 0.00014715
1.395 0.000154719
1.425 0.000162534
1.455 0.000170595
1.485 0.0001789
1.515 0.000187445
1.545 0.000196228
1.575 0.000205244
1.605 0.000214489
1.635 0.000223956
1.665 0.000233639
1.695 0.000243531
1.725 0.000253623
1.755 0.000263908
1.785 0.000274374
1.815 0.000285013
1.845 0.000295811
1.875 0.000306758
1.905 0.00031784
1.935 0.000329044
1.965 0.000340356
1.995 0.00035176
2.025 0.000363242
2.055 0.000374785
2.085 0.000386372
2.115 0.000397986
2.145 0.000409609
2.175 0.000421224
2.205 0.000432812
2.235 0.000444354
2.265 0.000455832
2.295 0.000467225
2.325 0.000478515
2.355 0.000489683
2.385 0.000500709
2.415 0.000511574
2.445 0.00052226
2.475 0.000532747
2.505 0.000543017
2.535 0.000553052
2.565 0.000562835
2.595 0.000572349
2.625 0.000581577
2.655 0.000590503
2.685 0.000599113
2.715 0.000607393
2.745 0.000615328
2.775 0.000622907
2.805 0.000630118
2.835 0.000636951
2.865 0.000643396
2.895 0.000649445
2.925 0.000655091
2.955 0.000660327
2.985 0.000665149
3.015 0.000669553
3.045 0.000673537
3.075 0.000677099
3.105 0.00068024
3.135 0.00068296
3.165 0.000685262
3.195 0.000687149
3.225 0.000688627
3.255 0.0006897
3.285 0.000690377
3.315 0.000690664
3.345 0.000690571
3.375 0.000690109
3.405 0.000689288
3.435 0.00068812
3.465 0.000686618
3.495 0.000684796
3.525 0.000682667
3.555 0.000680248
3.585 0.000677552
3.615 0.000674597
3.645 0.0006714
3.675 0.000667976
3.705 0.000664343
3.735 0.00066052
3.765 0.000656523
3.795 0.000652371
3.825 0.000648081
3.855 0.000643672
3.885 0.000639161
3.915 0.000634566
3.945 0.000629905
3.975 0.000625195
4.005 0.000620452
4.035 0.000615694
4.065 0.000610938
4.095 0.000606197
4.125 0.000601489
4.155 0.000596828
4.185 0.000592228
4.215 0.000587702
4.245 0.000583264
4.275 0.000578927
4.305 0.000574701
4.335 0.000570598
4.365 0.000566629
4.395 0.000562803
4.425 0.000559129
4.455 0.000555615
4.485 0.000552269
4.515 0.000549099
4.545 0.00054611
4.575 0.000543307
4.605 0.000540697
4.635 0.000538282
4.665 0.000536067
4.695 0.000534054
4.725 0.000532246
4.755 0.000530646
4.785 0.000529253
4.815 0.00052807
4.845 0.000527096
4.875 0.000526331
4.905 0.000525775
4.935 0.000525426
4.965 0.000525284
4.995 0.000525347
5.025 0.000525613
5.055 0.000526078
5.085 0.000526742
5.115 0.0005276
5.145 0.000528651
5.175 0.00052989
5.205 0.000531314
5.235 0.000532921
5.265 0.000534706
5.295 0.000536666
5.325 0.000538797
5.355 0.000541095
5.385 0.000543556
5.415 0.000546177
5.445 0.000548953
5.475 0.000551882
5.505 0.000554959
5.535 0.000558181
5.565 0.000561543
5.595 0.000565043
5.625 0.000568677
5.655 0.000572442
5.685 0.000576333
5.715 0.00058035
5.745 0.000584487
5.775 0.000588743
5.805 0.000593115
5.835 0.000597599
5.865 0.000602194
5.895 0.000606897
5.925 0.000611706
5.955 0.000616618
5.985 0.000621633
6.015 0.000626747
6.045 0.000631959
6.075 0.000637268
6.105 0.000642673
6.135 0.000648171
6.165 0.000653762
6.195 0.000659444
6.225 0.000665218
6.255 0.000671081
6.285 0.000677033
6.315 0.000683074
6.345 0.000689203
6.375 0.000695419
6.405 0.000701723
6.435 0.000708114
6.465 0.000714592
6.495 0.000721157
6.525 0.000727809
6.555 0.000734549
6.585 0.000741375
6.615 0.00074829
6.645 0.000755292
6.675 0.000762384
6.705 0.000769563
6.735 0.000776833
6.765 0.000784193
6.795 0.000791644
6.825 0.000799186
6.855 0.000806821
6.885 0.000814549
6.915 0.000822371
6.945 0.000830288
6.975 0.000838301
7.005 0.000846412
7.035 0.00085462
7.065 0.000862928
7.095 0.000871336
7.125 0.000879845
7.155 0.000888458
7.185 0.000897175
7.215 0.000905997
7.245 0.000914925
7.275 0.000923961
7.305 0.000933107
7.335 0.000942364
7.365 0.000951733
7.395 0.000961216
7.425 0.000970815
7.455 0.000980529
7.485 0.000990363
7.515 0.00100032
7.545 0.00101039
7.575 0.00102059
7.605 0.00103091
7.635 0.00104136
7.665 0.00105194
7.695 0.00106265
7.725 0.00107349
7.755 0.00108447
7.785 0.00109558
7.815 0.00110683
7.845 0.00111822
7.875 0.00112975
7.905 0.00114143
7.935 0.00115325
7.965 0.00116522
7.995 0.00117734
8.025 0.00118961
8.055 0.00120203
8.085 0.00121462
8.115 0.00122736
8.145 0.00124026
8.175 0.00125333
8.205 0.00126656
8.235 0.00127996
8.265 0.00129353
8.295 0.00130727
8.325 0.00132119
8.355 0.00133529
8.385 0.00134957
8.415 0.00136404
8.445 0.00137869
8.475 0.00139353
8.505 0.00140856
8.535 0.00142378
8.565 0.00143921
8.595 0.00145483
8.625 0.00147066
8.655 0.00148669
8.685 0.00150293
8.715 0.00151939
8.745 0.00153606
8.775 0.00155296
8.805 0.00157007
8.835 0.00158741
8.865 0.00160498
8.895 0.00162278
8.925 0.00164082
8.955 0.00165909
8.985 0.00167761
9.015 0.00169638
9.045 0.0017154
9.075 0.00173467
9.105 0.0017542
9.135 0.00177399
9.165 0.00179405
9.195 0.00181438
9.225 0.00183498
9.255 0.00185587
9.285 0.00187703
9.315 0.00189848
9.345 0.00192022
9.375 0.00194226
9.405 0.0019646
9.435 0.00198725
9.465 0.0020102
9.495 0.00203347
9.525 0.00205706
9.555 0.00208097
9.585 0.00210521
9.615 0.00212979
9.645 0.00215471
9.675 0.00217997
9.705 0.00220558
9.735 0.00223154
9.765 0.00225787
9.795 0.00228457
9.825 0.00231163
9.855 0.00233908
9.885 0.00236691
9.915 0.00239513
9.945 0.00242375
9.975 0.00245277
10.005 0.0024822
10.035 0.00251204
10.065 0.00254231
10.095 0.002573
10.125 0.00260413
10.155 0.0026357
10.185 0.00266773
10.215 0.0027002
10.245 0.00273314
10.275 0.00276656
10.305 0.00280045
10.335 0.00283482
10.365 0.00286969
10.395 0.00290506
10.425 0.00294095
10.455 0.00297734
10.485 0.00301427
10.515 0.00305173
10.545 0.00308973
10.575 0.00312828
10.605 0.00316739
10.635 0.00320708
10.665 0.00324734
10.695 0.00328818
10.725 0.00332963
10.755 0.00337168
10.785 0.00341435
10.815 0.00345765
10.845 0.00350158
10.875 0.00354616
10.905 0.00359139
10.935 0.0036373
10.965 0.00368388
10.995 0.00373115
11.025 0.00377912
11.055 0.00382781
11.085 0.00387722
11.115 0.00392736
11.145 0.00397825
11.175 0.00402989
11.205 0.00408232
11.235 0.00413552
11.265 0.00418953
11.295 0.00424434
11.325 0.00429998
11.355 0.00435645
11.385 0.00441377
11.415 0.00447195
11.445 0.00453102
11.475 0.00459098
11.505 0.00465184
11.535 0.00471362
11.565 0.00477634
11.595 0.00484002
11.625 0.00490466
11.655 0.00497029
11.685 0.00503691
11.715 0.00510455
11.745 0.00517322
11.775 0.00524295
11.805 0.00531374
11.835 0.00538561
11.865 0.00545858
11.895 0.00553268
11.925 0.00560791
11.955 0.0056843
11.985 0.00576187
12.015 0.00584063
12.045 0.0059206
12.075 0.00600181
12.105 0.00608428
12.135 0.00616802
12.165 0.00625305
12.195 0.00633941
12.225 0.0064271
12.255 0.00651615
12.285 0.00660659
12.315 0.00669843
12.345 0.00679171
12.375 0.00688643
12.405 0.00698263
12.435 0.00708033
12.465 0.00717956
12.495 0.00728033
12.525 0.00738268
12.555 0.00748663
12.585 0.0075922
12.615 0.00769943
12.645 0.00780834
12.675 0.00791897
12.705 0.00803131
12.735 0.00814543
12.765 0.00826134
12.795 0.00837907
12.825 0.00849866
12.855 0.00862012
12.885 0.00874349
12.915 0.00886881
12.945 0.0089961
12.975 0.00912539
13.005 0.00925673
13.035 0.00939014
13.065 0.00952565
13.095 0.0096633
13.125 0.00980312
13.155 0.00994515
13.185 0.0100894
13.215 0.010236
13.245 0.0103849
13.275 0.0105361
13.305 0.0106897
13.335 0.0108457
13.365 0.0110042
13.395 0.0111653
13.425 0.0113288
13.455 0.011495
13.485 0.0116638
13.515 0.0118352
13.545 0.0120094
13.575 0.0121863
13.605 0.012366
13.635 0.0125485
13.665 0.012734
13.695 0.0129223
13.725 0.0131137
13.755 0.0133081
13.785 0.0135055
13.815 0.013706
13.845 0.0139098
13.875 0.0141167
13.905 0.0143269
13.935 0.0145404
13.965 0.0147573
13.995 0.0149776
14.025 0.0152013
14.055 0.0154286
14.085 0.0156595
14.115 0.0158939
14.145 0.0161321
14.175 0.016374
14.205 0.0166197
14.235 0.0168692
14.265 0.0171227
14.295 0.0173801
14.325 0.0176415
14.355 0.017907
14.385 0.0181766
14.415 0.0184505
14.445 0.0187286
14.475 0.019011
14.505 0.0192979
14.535 0.0195891
14.565 0.0198849
14.595 0.0201852
14.625 0.0204902
14.655 0.0207999
14.685 0.0211144
14.715 0.0214337
14.745 0.0217579
14.775 0.0220871
14.805 0.0224213
14.835 0.0227606
14.865 0.0231051
14.895 0.0234548
14.925 0.0238099
14.955 0.0241703
14.985 0.0245362
15.015 0.0249077
15.045 0.0252847
15.075 0.0256674
15.105 0.0260558
15.135 0.0264501
15.165 0.0268502
15.195 0.0272564
15.225 0.0276685
15.255 0.0280868
15.285 0.0285112
15.315 0.0289419
15.345 0.029379
15.375 0.0298224
15.405 0.0302724
15.435 0.0307289
15.465 0.0311921
15.495 0.0316619
15.525 0.0321386
15.555 0.0326221
15.585 0.0331126
15.615 0.03361
15.645 0.0341146
15.675 0.0346263
15.705 0.0351453
15.735 0.0356716
15.765 0.0362052
15.795 0.0367464
15.825 0.0372951
15.855 0.0378513
15.885 0.0384153
15.915 0.038987
15.945 0.0395665
15.975 0.0401539
16.005 0.0407494
16.035 0.0413528
16.065 0.0419643
16.095 0.042584
16.125 0.0432119
16.155 0.0438481
16.185 0.0444927
16.215 0.0451457
16.245 0.0458072
16.275 0.0464772
16.305 0.0471558
16.335 0.0478431
16.365 0.0485391
16.395 0.0492439
16.425 0.0499575
16.455 0.0506799
16.485 0.0514113
16.515 0.0521516
16.545 0.0529009
16.575 0.0536593
16.605 0.0544267
16.635 0.0552033
16.665 0.055989
16.695 0.0567839
16.725 0.057588
16.755 0.0584013
16.785 0.0592238
16.815 0.0600557
16.845 0.0608968
16.875 0.0617472
16.905 0.0626069
16.935 0.063476
16.965 0.0643543
16.995 0.0652419
17.025 0.0661389
17.055 0.0670451
17.085 0.0679606
17.115 0.0688853
17.145 0.0698193
17.175 0.0707624
17.205 0.0717148
17.235 0.0726762
17.265 0.0736468
17.295 0.0746263
17.325 0.0756149
17.355 0.0766123
17.385 0.0776186
17.415 0.0786336
17.445 0.0796574
17.475 0.0806898
17.505 0.0817307
17.535 0.08278
17.565 0.0838377
17.595 0.0849034
17.625 0.0859775
17.655 0.0870594
17.685 0.0881492
17.715 0.0892467
17.745 0.0903517
17.775 0.0914642
17.805 0.0925839
17.835 0.0937108
17.865 0.0948444
17.895 0.095985
17.925 0.097132
17.955 0.0982853
17.985 0.0994448
18.015 0.10061
18.045 0.101781
18.075 0.102958
18.105 0.10414
18.135 0.105326
18.165 0.106518
18.195 0.107714
18.225 0.108914
18.255 0.110118
18.285 0.111326
18.315 0.112537
18.345 0.113751
18.375 0.114967
18.405 0.116186
18.435 0.117407
18.465 0.11863
18.495 0.119854
18.525 0.121079
18.555 0.122304
18.585 0.12353
18.615 0.124755
18.645 0.12598
18.675 0.127204
18.705 0.128426
18.735 0.129647
18.765 0.130865
18.795 0.13208
18.825 0.133292
18.855 0.134501
18.885 0.135705
18.915 0.136905
18.945 0.1381
18.975 0.139289
19.005 0.140472
19.035 0.141648
19.065 0.142817
19.095 0.143979
19.125 0.145132
19.155 0.146277
19.185 0.147412
19.215 0.148538
19.245 0.149653
19.275 0.150757
19.305 0.15185
19.335 0.152931
19.365 0.153998
19.395 0.155053
19.425 0.156094
19.455 0.157121
19.485 0.158133
19.515 0.159129
19.545 0.160108
19.575 0.161072
19.605 0.162017
19.635 0.162945
19.665 0.163854
19.695 0.164745
19.725 0.165615
19.755 0.166465
19.785 0.167294
19.815 0.168102
19.845 0.168887
19.875 0.16965
19.905 0.17039
19.935 0.171106
19.965 0.171797
19.995 0.172464
20.025 0.173104
20.055 0.173719
20.085 0.174307
20.115 0.174868
20.145 0.175402
20.175 0.175907
20.205 0.176383
20.235 0.176831
20.265 0.177248
20.295 0.177635
20.325 0.177992
20.355 0.178318
20.385 0.178612
20.415 0.178874
20.445 0.179104
20.475 0.179302
20.505 0.179466
20.535 0.179597
20.565 0.179694
20.595 0.179757
20.625 0.179785
20.655 0.179779
20.685 0.179738
20.715 0.179661
20.745 0.17955
20.775 0.179402
20.805 0.179219
20.835 0.179
20.865 0.178745
20.895 0.178454
20.925 0.178126
20.955 0.177762
20.985 0.177362
21.015 0.176925
21.045 0.176452
21.075 0.175943
21.105 0.175397
21.135 0.174815
21.165 0.174197
21.195 0.173543
21.225 0.172853
21.255 0.172127
21.285 0.171366
21.315 0.17057
21.345 0.169738
21.375 0.168873
21.405 0.167973
21.435 0.167038
21.465 0.166071
21.495 0.16507
21.525 0.164036
21.555 0.162969
21.585 0.161871
21.615 0.160741
21.645 0.159581
21.675 0.15839
21.705 0.157169
21.735 0.155919
21.765 0.15464
21.795 0.153334
21.825 0.152
21.855 0.150639
21.885 0.149252
21.915 0.14784
21.945 0.146404
21.975 0.144943
22.005 0.14346
22.035 0.141954
22.065 0.140427
22.095 0.13888
22.125 0.137312
22.155 0.135726
22.185 0.134121
22.215 0.132499
22.245 0.130861
22.275 0.129208
22.305 0.127539
22.335 0.125858
22.365 0.124163
22.395 0.122457
22.425 0.120739
22.455 0.119012
22.485 0.117275
22.515 0.11553
22.545 0.113779
22.575 0.11202
22.605 0.110257
22.635 0.108489
22.665 0.106718
22.695 0.104944
22.725 0.103168
22.755 0.101392
22.785 0.0996155
22.815 0.0978405
22.845 0.0960674
22.875 0.0942971
